Timestamp,Lot_ID,Wafer_ID,X_Die,Y_Die,BIN_Code,Defect_Type,Equipment,RF_Power(W),FDC_Temp,FDC_Pressure,Target_CD,Actual_CD
2026-05-31 23:31:18.512,LOT_03,Wafer_015,16,-5,BIN03,Particle,Etch_Chamber_C,542.6,50.83,13.24,50.0,52.05
2026-05-31 23:31:18.616,LOT_03,Wafer_015,16,-4,BIN03,Particle,Etch_Chamber_C,533.4,54.92,12.77,50.0,50.17
2026-05-31 23:31:18.728,LOT_03,Wafer_015,16,-3,BIN03,Particle,Etch_Chamber_C,527.8,50.33,11.0,50.0,51.5
2026-05-31 23:31:18.815,LOT_03,Wafer_015,16,-2,BIN03,Particle,Etch_Chamber_C,543.1,59.37,13.26,50.0,52.07
2026-05-31 23:31:18.903,LOT_03,Wafer_015,16,-1,BIN02,Unetch,Etch_Chamber_C,509.6,49.16,15.16,50.0,52.25
2026-05-31 23:31:19.005,LOT_03,Wafer_015,16,0,BIN03,Scratch,Etch_Chamber_C,532.4,51.54,13.88,50.0,53.62
2026-05-31 23:31:19.104,LOT_03,Wafer_015,16,1,BIN02,Polymer,Etch_Chamber_C,556.5,49.92,14.29,50.0,48.88
2026-05-31 23:31:19.230,LOT_03,Wafer_015,16,2,BIN02,Unetch,Etch_Chamber_C,520.1,48.09,9.59,50.0,51.5
2026-05-31 23:31:19.306,LOT_03,Wafer_015,16,3,BIN02,Unetch,Etch_Chamber_C,503.3,48.62,13.22,50.0,57.21
2026-05-31 23:31:19.403,LOT_03,Wafer_015,16,4,BIN02,Unetch,Etch_Chamber_C,515.1,51.39,17.34,50.0,53.69
2026-05-31 23:31:19.501,LOT_03,Wafer_015,16,5,BIN03,Scratch,Etch_Chamber_C,523.4,42.35,11.87,50.0,51.07
2026-05-31 23:31:19.635,LOT_03,Wafer_015,16,6,BIN02,Unetch,Etch_Chamber_C,502.8,54.78,15.01,50.0,53.16
2026-05-31 23:31:19.736,LOT_03,Wafer_015,16,7,BIN02,Unetch,Etch_Chamber_C,501.2,48.49,12.51,50.0,57.23
2026-05-31 23:31:19.815,LOT_03,Wafer_015,16,8,BIN02,Unetch,Etch_Chamber_C,506.3,49.47,12.62,50.0,54.94
2026-05-31 23:31:19.905,LOT_03,Wafer_015,16,9,BIN02,Unetch,Etch_Chamber_C,514.0,53.34,18.38,50.0,47.48
2026-05-31 23:31:20.042,LOT_03,Wafer_015,16,10,BIN02,Unetch,Etch_Chamber_C,503.9,48.54,14.84,50.0,56.49
2026-05-31 23:31:20.106,LOT_03,Wafer_015,16,11,BIN03,Particle,Etch_Chamber_C,547.9,49.58,16.6,50.0,54.77
2026-05-31 23:31:20.212,LOT_03,Wafer_015,16,12,BIN02,Unetch,Etch_Chamber_C,530.0,48.09,13.5,50.0,52.91
2026-05-31 23:31:20.331,LOT_03,Wafer_015,17,-10,BIN02,Polymer,Etch_Chamber_C,505.1,47.43,11.61,50.0,51.66
2026-05-31 23:31:20.426,LOT_03,Wafer_015,17,-9,BIN02,Unetch,Etch_Chamber_C,506.8,49.47,16.54,50.0,60.89
2026-05-31 23:31:20.516,LOT_03,Wafer_015,17,-8,BIN03,Particle,Etch_Chamber_C,500.1,49.46,14.78,50.0,49.61
2026-05-31 23:31:20.615,LOT_03,Wafer_015,17,-7,BIN02,Unetch,Etch_Chamber_C,541.7,52.29,14.74,50.0,56.19
2026-05-31 23:31:20.736,LOT_03,Wafer_015,17,-6,BIN02,Unetch,Etch_Chamber_C,542.7,48.13,13.94,50.0,50.35
2026-05-31 23:31:20.825,LOT_03,Wafer_015,17,-5,BIN02,Unetch,Etch_Chamber_C,542.6,49.34,12.47,50.0,58.01
2026-05-31 23:31:20.900,LOT_03,Wafer_015,17,-4,BIN02,Unetch,Etch_Chamber_C,516.2,50.44,11.54,50.0,54.03
2026-05-31 23:31:21.012,LOT_03,Wafer_015,17,-3,BIN02,Unetch,Etch_Chamber_C,494.6,53.62,18.51,50.0,56.1
2026-05-31 23:31:21.119,LOT_03,Wafer_015,17,-2,BIN02,Unetch,Etch_Chamber_C,540.0,51.3,15.62,50.0,52.49
2026-05-31 23:31:21.225,LOT_03,Wafer_015,17,-1,BIN02,Unetch,Etch_Chamber_C,498.0,42.53,15.9,50.0,52.35
2026-05-31 23:31:21.327,LOT_03,Wafer_015,17,0,BIN01,No_Defect,Etch_Chamber_C,499.0,39.9,9.9,50.0,49.59
2026-05-31 23:31:21.413,LOT_03,Wafer_015,17,1,BIN02,Unetch,Etch_Chamber_C,490.4,55.55,14.15,50.0,53.08
2026-05-31 23:31:21.519,LOT_03,Wafer_015,17,2,BIN02,Unetch,Etch_Chamber_C,515.8,46.87,12.43,50.0,58.14
2026-05-31 23:31:21.610,LOT_03,Wafer_015,17,3,BIN02,Unetch,Etch_Chamber_C,454.9,55.62,14.82,50.0,56.88
2026-05-31 23:31:21.734,LOT_03,Wafer_015,17,4,BIN01,No_Defect,Etch_Chamber_C,501.6,39.46,9.65,50.0,50.77
2026-05-31 23:31:21.807,LOT_03,Wafer_015,17,5,BIN02,Unetch,Etch_Chamber_C,527.0,51.07,17.56,50.0,54.9
2026-05-31 23:31:21.939,LOT_03,Wafer_015,17,6,BIN04,Pattern_Deformation,Etch_Chamber_C,491.5,56.45,13.9,50.0,47.03
2026-05-31 23:31:22.002,LOT_03,Wafer_015,17,7,BIN02,Polymer,Etch_Chamber_C,513.4,53.4,9.57,50.0,52.14
2026-05-31 23:31:22.129,LOT_03,Wafer_015,17,8,BIN03,Scratch,Etch_Chamber_C,495.3,44.9,14.48,50.0,49.06
2026-05-31 23:31:22.226,LOT_03,Wafer_015,17,9,BIN02,Unetch,Etch_Chamber_C,512.3,52.31,15.18,50.0,51.71
2026-05-31 23:31:22.344,LOT_03,Wafer_015,17,10,BIN03,Scratch,Etch_Chamber_C,514.3,45.93,8.28,50.0,54.08
2026-05-31 23:31:22.447,LOT_03,Wafer_015,18,-8,BIN03,Scratch,Etch_Chamber_C,540.7,52.23,12.65,50.0,55.36
2026-05-31 23:31:22.548,LOT_03,Wafer_015,18,-7,BIN04,Pattern_Deformation,Etch_Chamber_C,510.7,45.59,18.47,50.0,45.86
2026-05-31 23:31:22.619,LOT_03,Wafer_015,18,-6,BIN02,Unetch,Etch_Chamber_C,526.5,49.06,11.83,50.0,50.59
2026-05-31 23:31:22.713,LOT_03,Wafer_015,18,-5,BIN02,Polymer,Etch_Chamber_C,515.5,53.91,16.28,50.0,58.39
2026-05-31 23:31:22.841,LOT_03,Wafer_015,18,-4,BIN03,Scratch,Etch_Chamber_C,500.8,50.66,14.04,50.0,49.65
2026-05-31 23:31:22.925,LOT_03,Wafer_015,18,-3,BIN02,Polymer,Etch_Chamber_C,531.1,49.17,14.23,50.0,51.9
2026-05-31 23:31:23.029,LOT_03,Wafer_015,18,-2,BIN02,Unetch,Etch_Chamber_C,511.8,42.91,16.26,50.0,57.16
2026-05-31 23:31:23.133,LOT_03,Wafer_015,18,-1,BIN03,Particle,Etch_Chamber_C,528.6,52.51,16.54,50.0,53.56
2026-05-31 23:31:23.231,LOT_03,Wafer_015,18,0,BIN03,Scratch,Etch_Chamber_C,517.0,56.48,15.8,50.0,52.17
2026-05-31 23:31:23.323,LOT_03,Wafer_015,18,1,BIN04,Pattern_Deformation,Etch_Chamber_C,534.9,45.04,16.53,50.0,49.63
2026-05-31 23:31:23.445,LOT_03,Wafer_015,18,2,BIN02,Polymer,Etch_Chamber_C,495.2,52.47,13.95,50.0,54.64
2026-05-31 23:31:23.524,LOT_03,Wafer_015,18,3,BIN02,Polymer,Etch_Chamber_C,494.3,48.19,14.71,50.0,55.12
2026-05-31 23:31:23.627,LOT_03,Wafer_015,18,4,BIN02,Polymer,Etch_Chamber_C,497.1,50.31,12.12,50.0,51.72
2026-05-31 23:31:23.730,LOT_03,Wafer_015,18,5,BIN02,Unetch,Etch_Chamber_C,507.8,53.02,10.97,50.0,49.08
2026-05-31 23:31:23.826,LOT_03,Wafer_015,18,6,BIN02,Unetch,Etch_Chamber_C,508.3,45.29,16.25,50.0,52.22
2026-05-31 23:31:23.938,LOT_03,Wafer_015,18,7,BIN03,Scratch,Etch_Chamber_C,475.9,52.06,13.0,50.0,51.21
2026-05-31 23:31:24.025,LOT_03,Wafer_015,18,8,BIN02,Unetch,Etch_Chamber_C,497.5,57.58,14.97,50.0,47.22
2026-05-31 23:31:24.129,LOT_03,Wafer_015,19,-6,BIN02,Polymer,Etch_Chamber_C,523.6,45.35,13.79,50.0,51.21
2026-05-31 23:31:24.229,LOT_03,Wafer_015,19,-5,BIN02,Unetch,Etch_Chamber_C,537.4,48.61,14.6,50.0,45.85
2026-05-31 23:31:24.346,LOT_03,Wafer_015,19,-4,BIN01,No_Defect,Etch_Chamber_C,496.2,39.67,9.92,50.0,50.26
2026-05-31 23:31:24.445,LOT_03,Wafer_015,19,-3,BIN02,Unetch,Etch_Chamber_C,525.3,52.17,14.66,50.0,61.14
2026-05-31 23:31:24.543,LOT_03,Wafer_015,19,-2,BIN02,Polymer,Etch_Chamber_C,500.2,51.97,15.71,50.0,53.78
2026-05-31 23:31:24.628,LOT_03,Wafer_015,19,-1,BIN02,Unetch,Etch_Chamber_C,473.9,55.38,16.83,50.0,49.38
2026-05-31 23:31:24.730,LOT_03,Wafer_015,19,0,BIN04,Pattern_Deformation,Etch_Chamber_C,524.3,49.7,12.17,50.0,57.54
2026-05-31 23:31:24.802,LOT_03,Wafer_015,19,1,BIN01,No_Defect,Etch_Chamber_C,497.4,40.04,10.33,50.0,50.35
2026-05-31 23:31:24.941,LOT_03,Wafer_015,19,2,BIN02,Unetch,Etch_Chamber_C,504.2,53.87,12.95,50.0,53.83
2026-05-31 23:31:25.029,LOT_03,Wafer_015,19,3,BIN03,Particle,Etch_Chamber_C,530.8,50.34,13.47,50.0,53.15
2026-05-31 23:31:25.126,LOT_03,Wafer_015,19,4,BIN02,Unetch,Etch_Chamber_C,502.8,44.88,14.47,50.0,52.51
2026-05-31 23:31:25.240,LOT_03,Wafer_015,19,5,BIN01,No_Defect,Etch_Chamber_C,500.0,40.33,10.04,50.0,50.97
2026-05-31 23:31:25.338,LOT_03,Wafer_015,19,6,BIN02,Unetch,Etch_Chamber_C,486.3,49.06,19.0,50.0,45.81
2026-05-31 23:31:25.441,LOT_03,Wafer_015,20,0,BIN02,Unetch,Etch_Chamber_C,531.7,56.06,14.13,50.0,49.58
2026-05-31 23:31:25.544,LOT_04,Wafer_016,-20,0,BIN01,No_Defect,Photo_Track_B,503.9,40.08,10.43,50.0,49.87
2026-05-31 23:31:25.646,LOT_04,Wafer_016,-19,-6,BIN01,No_Defect,Photo_Track_B,496.5,40.18,10.03,50.0,50.19
2026-05-31 23:31:25.701,LOT_04,Wafer_016,-19,-5,BIN01,No_Defect,Photo_Track_B,497.5,40.57,10.39,50.0,50.95
2026-05-31 23:31:25.814,LOT_04,Wafer_016,-19,-4,BIN01,No_Defect,Photo_Track_B,502.2,39.21,9.96,50.0,49.98
2026-05-31 23:31:25.900,LOT_04,Wafer_016,-19,-3,BIN01,No_Defect,Photo_Track_B,501.7,39.58,10.06,50.0,49.67
2026-05-31 23:31:26.009,LOT_04,Wafer_016,-19,-2,BIN01,No_Defect,Photo_Track_B,499.1,40.42,9.92,50.0,50.26
2026-05-31 23:31:26.105,LOT_04,Wafer_016,-19,-1,BIN01,No_Defect,Photo_Track_B,496.5,40.0,9.43,50.0,50.76
2026-05-31 23:31:26.249,LOT_04,Wafer_016,-19,0,BIN01,No_Defect,Photo_Track_B,498.6,39.4,10.02,50.0,50.08
2026-05-31 23:31:26.309,LOT_04,Wafer_016,-19,1,BIN01,No_Defect,Photo_Track_B,498.2,40.13,10.01,50.0,49.9
2026-05-31 23:31:26.433,LOT_04,Wafer_016,-19,2,BIN01,No_Defect,Photo_Track_B,498.7,39.65,10.04,50.0,49.93
2026-05-31 23:31:26.520,LOT_04,Wafer_016,-19,3,BIN01,No_Defect,Photo_Track_B,500.8,40.99,10.03,50.0,49.88
2026-05-31 23:31:26.614,LOT_04,Wafer_016,-19,4,BIN01,No_Defect,Photo_Track_B,496.9,39.48,9.98,50.0,50.79
2026-05-31 23:31:26.721,LOT_04,Wafer_016,-19,5,BIN01,No_Defect,Photo_Track_B,500.2,39.89,10.19,50.0,50.85
2026-05-31 23:31:26.818,LOT_04,Wafer_016,-19,6,BIN01,No_Defect,Photo_Track_B,502.0,40.46,10.13,50.0,50.23
2026-05-31 23:31:26.924,LOT_04,Wafer_016,-18,-8,BIN01,No_Defect,Photo_Track_B,499.1,39.21,9.75,50.0,50.76
2026-05-31 23:31:27.013,LOT_04,Wafer_016,-18,-7,BIN01,No_Defect,Photo_Track_B,500.6,39.9,10.08,50.0,50.39
2026-05-31 23:31:27.103,LOT_04,Wafer_016,-18,-6,BIN01,No_Defect,Photo_Track_B,499.1,40.34,9.93,50.0,50.2
2026-05-31 23:31:27.221,LOT_04,Wafer_016,-18,-5,BIN01,No_Defect,Photo_Track_B,501.0,40.63,9.92,50.0,50.42
2026-05-31 23:31:27.304,LOT_04,Wafer_016,-18,-4,BIN01,No_Defect,Photo_Track_B,496.2,39.97,9.8,50.0,49.02
2026-05-31 23:31:27.413,LOT_04,Wafer_016,-18,-3,BIN01,No_Defect,Photo_Track_B,501.8,39.14,9.91,50.0,50.13
2026-05-31 23:31:27.530,LOT_04,Wafer_016,-18,-2,BIN01,No_Defect,Photo_Track_B,502.3,39.83,10.22,50.0,49.38
2026-05-31 23:31:27.632,LOT_04,Wafer_016,-18,-1,BIN01,No_Defect,Photo_Track_B,501.1,40.72,10.16,50.0,49.05
2026-05-31 23:31:27.738,LOT_04,Wafer_016,-18,0,BIN01,No_Defect,Photo_Track_B,501.7,40.05,9.57,50.0,48.94
2026-05-31 23:31:27.848,LOT_04,Wafer_016,-18,1,BIN01,No_Defect,Photo_Track_B,497.6,40.01,10.11,50.0,49.84
2026-05-31 23:31:27.919,LOT_04,Wafer_016,-18,2,BIN01,No_Defect,Photo_Track_B,501.5,40.2,9.85,50.0,51.27
2026-05-31 23:31:28.014,LOT_04,Wafer_016,-18,3,BIN01,No_Defect,Photo_Track_B,498.6,40.85,9.5,50.0,49.38
2026-05-31 23:31:28.103,LOT_04,Wafer_016,-18,4,BIN01,No_Defect,Photo_Track_B,502.7,39.33,9.67,50.0,49.0
2026-05-31 23:31:28.205,LOT_04,Wafer_016,-18,5,BIN01,No_Defect,Photo_Track_B,497.5,39.5,9.97,50.0,49.96
2026-05-31 23:31:28.330,LOT_04,Wafer_016,-18,6,BIN01,No_Defect,Photo_Track_B,500.9,39.83,9.94,50.0,49.38
2026-05-31 23:31:28.439,LOT_04,Wafer_016,-18,7,BIN01,No_Defect,Photo_Track_B,498.1,40.91,9.58,50.0,50.32
2026-05-31 23:31:28.535,LOT_04,Wafer_016,-18,8,BIN01,No_Defect,Photo_Track_B,500.1,39.97,10.1,50.0,50.01
2026-05-31 23:31:28.609,LOT_04,Wafer_016,-17,-10,BIN01,No_Defect,Photo_Track_B,497.8,40.84,9.96,50.0,49.72
2026-05-31 23:31:28.739,LOT_04,Wafer_016,-17,-9,BIN01,No_Defect,Photo_Track_B,498.5,39.98,10.34,50.0,49.79
2026-05-31 23:31:28.848,LOT_04,Wafer_016,-17,-8,BIN01,No_Defect,Photo_Track_B,497.4,40.58,10.08,50.0,49.72
2026-05-31 23:31:28.933,LOT_04,Wafer_016,-17,-7,BIN01,No_Defect,Photo_Track_B,500.9,39.7,10.23,50.0,48.87
2026-05-31 23:31:29.049,LOT_04,Wafer_016,-17,-6,BIN01,No_Defect,Photo_Track_B,497.8,40.21,9.94,50.0,50.99
2026-05-31 23:31:29.120,LOT_04,Wafer_016,-17,-5,BIN01,No_Defect,Photo_Track_B,494.7,40.79,9.88,50.0,50.44
2026-05-31 23:31:29.233,LOT_04,Wafer_016,-17,-4,BIN01,No_Defect,Photo_Track_B,501.3,39.01,9.85,50.0,49.33
2026-05-31 23:31:29.302,LOT_04,Wafer_016,-17,-3,BIN01,No_Defect,Photo_Track_B,502.0,40.51,10.16,50.0,49.6
2026-05-31 23:31:29.405,LOT_04,Wafer_016,-17,-2,BIN01,No_Defect,Photo_Track_B,497.0,39.5,10.15,50.0,50.95
2026-05-31 23:31:29.530,LOT_04,Wafer_016,-17,-1,BIN01,No_Defect,Photo_Track_B,502.7,40.26,10.14,50.0,50.15
2026-05-31 23:31:29.609,LOT_04,Wafer_016,-17,0,BIN01,No_Defect,Photo_Track_B,504.0,39.53,9.9,50.0,49.67
2026-05-31 23:31:29.722,LOT_04,Wafer_016,-17,1,BIN01,No_Defect,Photo_Track_B,501.3,39.67,10.18,50.0,49.89
2026-05-31 23:31:29.833,LOT_04,Wafer_016,-17,2,BIN01,No_Defect,Photo_Track_B,502.8,39.83,9.93,50.0,48.63
2026-05-31 23:31:29.945,LOT_04,Wafer_016,-17,3,BIN01,No_Defect,Photo_Track_B,500.7,40.03,9.86,50.0,50.83
2026-05-31 23:31:30.045,LOT_04,Wafer_016,-17,4,BIN01,No_Defect,Photo_Track_B,500.9,39.36,10.27,50.0,50.07
2026-05-31 23:31:30.112,LOT_04,Wafer_016,-17,5,BIN01,No_Defect,Photo_Track_B,500.3,40.27,10.37,50.0,50.3
2026-05-31 23:31:30.204,LOT_04,Wafer_016,-17,6,BIN01,No_Defect,Photo_Track_B,496.9,39.93,9.76,50.0,49.7
2026-05-31 23:31:30.338,LOT_04,Wafer_016,-17,7,BIN01,No_Defect,Photo_Track_B,498.8,40.61,10.18,50.0,50.19
2026-05-31 23:31:30.441,LOT_04,Wafer_016,-17,8,BIN01,No_Defect,Photo_Track_B,499.3,39.94,10.24,50.0,50.71
2026-05-31 23:31:30.528,LOT_04,Wafer_016,-17,9,BIN01,No_Defect,Photo_Track_B,497.4,40.36,10.07,50.0,50.06
2026-05-31 23:31:30.605,LOT_04,Wafer_016,-17,10,BIN01,No_Defect,Photo_Track_B,499.8,38.86,9.59,50.0,50.02
2026-05-31 23:31:30.706,LOT_04,Wafer_016,-16,-12,BIN01,No_Defect,Photo_Track_B,501.8,40.93,10.21,50.0,50.68
2026-05-31 23:31:30.836,LOT_04,Wafer_016,-16,-11,BIN01,No_Defect,Photo_Track_B,501.8,39.33,9.95,50.0,49.95
2026-05-31 23:31:30.923,LOT_04,Wafer_016,-16,-10,BIN01,No_Defect,Photo_Track_B,502.3,39.78,9.82,50.0,50.99
2026-05-31 23:31:31.046,LOT_04,Wafer_016,-16,-9,BIN01,No_Defect,Photo_Track_B,504.7,39.98,10.01,50.0,50.34
2026-05-31 23:31:31.125,LOT_04,Wafer_016,-16,-8,BIN01,No_Defect,Photo_Track_B,497.5,40.23,9.95,50.0,50.03
2026-05-31 23:31:31.225,LOT_04,Wafer_016,-16,-7,BIN01,No_Defect,Photo_Track_B,500.9,39.75,10.22,50.0,50.87
2026-05-31 23:31:31.333,LOT_04,Wafer_016,-16,-6,BIN01,No_Defect,Photo_Track_B,498.4,40.79,9.81,50.0,48.73
2026-05-31 23:31:31.428,LOT_04,Wafer_016,-16,-5,BIN01,No_Defect,Photo_Track_B,501.7,40.28,10.28,50.0,49.41
2026-05-31 23:31:31.514,LOT_04,Wafer_016,-16,-4,BIN01,No_Defect,Photo_Track_B,500.0,40.09,9.72,50.0,50.54
2026-05-31 23:31:31.606,LOT_04,Wafer_016,-16,-3,BIN01,No_Defect,Photo_Track_B,500.0,39.54,9.83,50.0,50.59
2026-05-31 23:31:31.742,LOT_04,Wafer_016,-16,-2,BIN01,No_Defect,Photo_Track_B,500.0,40.05,9.97,50.0,49.2
2026-05-31 23:31:31.804,LOT_04,Wafer_016,-16,-1,BIN01,No_Defect,Photo_Track_B,496.8,40.22,10.24,50.0,50.04
2026-05-31 23:31:31.943,LOT_04,Wafer_016,-16,0,BIN01,No_Defect,Photo_Track_B,502.1,40.25,10.04,50.0,50.2
2026-05-31 23:31:32.000,LOT_04,Wafer_016,-16,1,BIN01,No_Defect,Photo_Track_B,500.5,40.42,10.01,50.0,50.09
2026-05-31 23:31:32.114,LOT_04,Wafer_016,-16,2,BIN01,No_Defect,Photo_Track_B,499.3,39.67,9.82,50.0,50.68
2026-05-31 23:31:32.216,LOT_04,Wafer_016,-16,3,BIN02,Unetch,Photo_Track_B,492.2,47.38,17.25,50.0,58.04
2026-05-31 23:31:32.302,LOT_04,Wafer_016,-16,4,BIN01,No_Defect,Photo_Track_B,503.8,40.24,9.69,50.0,50.86
2026-05-31 23:31:32.426,LOT_04,Wafer_016,-16,5,BIN01,No_Defect,Photo_Track_B,500.1,39.47,9.87,50.0,49.92
2026-05-31 23:31:32.504,LOT_04,Wafer_016,-16,6,BIN01,No_Defect,Photo_Track_B,496.5,40.49,10.13,50.0,50.17
2026-05-31 23:31:32.609,LOT_04,Wafer_016,-16,7,BIN01,No_Defect,Photo_Track_B,501.2,40.15,10.03,50.0,49.4
2026-05-31 23:31:32.730,LOT_04,Wafer_016,-16,8,BIN01,No_Defect,Photo_Track_B,504.1,39.57,10.04,50.0,49.42
2026-05-31 23:31:32.831,LOT_04,Wafer_016,-16,9,BIN01,No_Defect,Photo_Track_B,498.0,40.27,9.72,50.0,50.38
2026-05-31 23:31:32.921,LOT_04,Wafer_016,-16,10,BIN01,No_Defect,Photo_Track_B,500.4,39.4,9.95,50.0,49.83
2026-05-31 23:31:33.023,LOT_04,Wafer_016,-16,11,BIN01,No_Defect,Photo_Track_B,499.4,40.18,9.82,50.0,49.94
2026-05-31 23:31:33.145,LOT_04,Wafer_016,-16,12,BIN01,No_Defect,Photo_Track_B,500.0,39.49,10.11,50.0,49.62
2026-05-31 23:31:33.206,LOT_04,Wafer_016,-15,-13,BIN01,No_Defect,Photo_Track_B,498.0,40.45,9.94,50.0,50.52
2026-05-31 23:31:33.324,LOT_04,Wafer_016,-15,-12,BIN01,No_Defect,Photo_Track_B,497.1,40.08,10.04,50.0,50.08
2026-05-31 23:31:33.409,LOT_04,Wafer_016,-15,-11,BIN01,No_Defect,Photo_Track_B,500.3,39.45,10.14,50.0,50.45
2026-05-31 23:31:33.503,LOT_04,Wafer_016,-15,-10,BIN01,No_Defect,Photo_Track_B,501.1,40.68,9.97,50.0,50.63
2026-05-31 23:31:33.641,LOT_04,Wafer_016,-15,-9,BIN01,No_Defect,Photo_Track_B,501.2,39.81,9.7,50.0,49.87
2026-05-31 23:31:33.747,LOT_04,Wafer_016,-15,-8,BIN01,No_Defect,Photo_Track_B,499.1,40.18,10.45,50.0,49.68
2026-05-31 23:31:33.823,LOT_04,Wafer_016,-15,-7,BIN01,No_Defect,Photo_Track_B,504.4,40.34,10.44,50.0,50.64
2026-05-31 23:31:33.915,LOT_04,Wafer_016,-15,-6,BIN01,No_Defect,Photo_Track_B,497.2,39.79,9.92,50.0,49.56
2026-05-31 23:31:34.004,LOT_04,Wafer_016,-15,-5,BIN01,No_Defect,Photo_Track_B,499.0,40.57,9.94,50.0,51.04
2026-05-31 23:31:34.110,LOT_04,Wafer_016,-15,-4,BIN01,No_Defect,Photo_Track_B,499.2,40.34,10.19,50.0,50.84
2026-05-31 23:31:34.205,LOT_04,Wafer_016,-15,-3,BIN01,No_Defect,Photo_Track_B,499.5,40.23,9.48,50.0,49.51
2026-05-31 23:31:34.316,LOT_04,Wafer_016,-15,-2,BIN01,No_Defect,Photo_Track_B,501.0,40.16,9.81,50.0,50.43
2026-05-31 23:31:34.427,LOT_04,Wafer_016,-15,-1,BIN01,No_Defect,Photo_Track_B,499.2,40.69,9.59,50.0,49.63
2026-05-31 23:31:34.530,LOT_04,Wafer_016,-15,0,BIN01,No_Defect,Photo_Track_B,502.8,40.11,9.71,50.0,50.52
2026-05-31 23:31:34.637,LOT_04,Wafer_016,-15,1,BIN01,No_Defect,Photo_Track_B,497.5,39.76,10.27,50.0,50.04
2026-05-31 23:31:34.716,LOT_04,Wafer_016,-15,2,BIN02,Unetch,Photo_Track_B,490.4,54.32,12.39,50.0,51.76
2026-05-31 23:31:34.834,LOT_04,Wafer_016,-15,3,BIN01,No_Defect,Photo_Track_B,499.1,40.79,10.18,50.0,50.56
2026-05-31 23:31:34.904,LOT_04,Wafer_016,-15,4,BIN01,No_Defect,Photo_Track_B,502.2,39.83,10.35,50.0,50.01
2026-05-31 23:31:35.007,LOT_04,Wafer_016,-15,5,BIN01,No_Defect,Photo_Track_B,502.0,39.79,9.76,50.0,48.77
2026-05-31 23:31:35.114,LOT_04,Wafer_016,-15,6,BIN01,No_Defect,Photo_Track_B,499.9,40.39,9.91,50.0,49.3
2026-05-31 23:31:35.205,LOT_04,Wafer_016,-15,7,BIN01,No_Defect,Photo_Track_B,500.2,40.12,9.77,50.0,49.76
2026-05-31 23:31:35.325,LOT_04,Wafer_016,-15,8,BIN01,No_Defect,Photo_Track_B,496.0,40.38,9.97,50.0,49.41
2026-05-31 23:31:35.425,LOT_04,Wafer_016,-15,9,BIN01,No_Defect,Photo_Track_B,499.4,39.48,9.86,50.0,49.27
2026-05-31 23:31:35.503,LOT_04,Wafer_016,-15,10,BIN01,No_Defect,Photo_Track_B,498.6,39.76,10.45,50.0,50.07
2026-05-31 23:31:35.609,LOT_04,Wafer_016,-15,11,BIN01,No_Defect,Photo_Track_B,499.8,41.48,9.78,50.0,50.44
2026-05-31 23:31:35.744,LOT_04,Wafer_016,-15,12,BIN01,No_Defect,Photo_Track_B,498.5,39.85,10.1,50.0,49.8
2026-05-31 23:31:35.847,LOT_04,Wafer_016,-15,13,BIN01,No_Defect,Photo_Track_B,500.6,40.47,9.88,50.0,49.77
2026-05-31 23:31:35.923,LOT_04,Wafer_016,-14,-14,BIN01,No_Defect,Photo_Track_B,498.0,40.06,9.68,50.0,51.3
2026-05-31 23:31:36.014,LOT_04,Wafer_016,-14,-13,BIN01,No_Defect,Photo_Track_B,503.3,41.07,9.83,50.0,49.57
2026-05-31 23:31:36.125,LOT_04,Wafer_016,-14,-12,BIN01,No_Defect,Photo_Track_B,500.0,40.49,10.01,50.0,50.1
2026-05-31 23:31:36.211,LOT_04,Wafer_016,-14,-11,BIN01,No_Defect,Photo_Track_B,498.7,39.42,9.87,50.0,50.04
2026-05-31 23:31:36.312,LOT_04,Wafer_016,-14,-10,BIN01,No_Defect,Photo_Track_B,499.9,40.23,10.26,50.0,49.36
2026-05-31 23:31:36.407,LOT_04,Wafer_016,-14,-9,BIN01,No_Defect,Photo_Track_B,500.3,39.51,9.99,50.0,50.57
2026-05-31 23:31:36.544,LOT_04,Wafer_016,-14,-8,BIN01,No_Defect,Photo_Track_B,498.3,40.09,9.74,50.0,50.91
2026-05-31 23:31:36.627,LOT_04,Wafer_016,-14,-7,BIN01,No_Defect,Photo_Track_B,499.7,40.46,10.01,50.0,49.52
2026-05-31 23:31:36.723,LOT_04,Wafer_016,-14,-6,BIN01,No_Defect,Photo_Track_B,497.7,39.93,9.74,50.0,51.78
2026-05-31 23:31:36.810,LOT_04,Wafer_016,-14,-5,BIN01,No_Defect,Photo_Track_B,504.7,40.1,10.12,50.0,49.58
2026-05-31 23:31:36.949,LOT_04,Wafer_016,-14,-4,BIN01,No_Defect,Photo_Track_B,500.3,40.07,9.93,50.0,50.15
2026-05-31 23:31:37.012,LOT_04,Wafer_016,-14,-3,BIN01,No_Defect,Photo_Track_B,499.7,40.31,10.1,50.0,49.96
2026-05-31 23:31:37.124,LOT_04,Wafer_016,-14,-2,BIN02,Unetch,Photo_Track_B,490.0,55.09,8.64,50.0,59.03
2026-05-31 23:31:37.229,LOT_04,Wafer_016,-14,-1,BIN01,No_Defect,Photo_Track_B,500.3,40.23,10.13,50.0,49.89
2026-05-31 23:31:37.339,LOT_04,Wafer_016,-14,0,BIN01,No_Defect,Photo_Track_B,500.3,39.87,10.21,50.0,49.93
